bank_name,year,TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,ticker,failed,failure_date,report_date,quarter,liquidity_ratio,debt_to_equity,net_interest_income,interest_coverage,loan_to_deposit,uninsured_deposit_ratio,npa_ratio,core_deposit_ratio,reserve_ratio,filing_date,filing_year,risk_factors_length,mda_length,rf_hedging_density,rf_severe_density,rf_sentiment_compound,rf_sentiment_negative,rf_word_count,mda_hedging_density,mda_severe_density,mda_sentiment_compound,mda_sentiment_negative,mda_word_count,rf_length_yoy_change,mda_length_yoy_change,max_drawdown,severe_drawdown,distressed,liquidity_ratio_yoy,debt_to_equity_yoy,interest_coverage_yoy,loan_to_deposit_yoy,uninsured_deposit_ratio_yoy
Prosperity Bancshares,2018,0,3.593521685819441,14.71496255540272,296014,3066,SI,1765.87,-250,16144,0.3903304156069755,0.0,381480,14.71496255540272,,0.3968580854601119,0.0,345752,3.93,384546,1744,45533,110.33341817256299,0.01724007144285606,49778,25,15913,8,16101,CT,1590,337456,277527,20181231,10.939293058979924,19102,2179,86,441881,14725,345752,14554,MILFORD,15.682714351215038,0,THE MILFORD BANK,1756,2100,396348,45533,16101_20181231,PB,False,,2018-12-31,4,0.10134431615724565,8.7046318055037,14554,9.153459119496855,1.10333418172563,0.14397024456836113,0.0,0.9760059233207617,0.007973038336115835,,,,,,,,,,,,,,,,,-0.4223618701483162,False,False,,,,,
Prosperity Bancshares,2019,0,3.54630858327137,14.901390518887705,303921,3092,SI,1252.0,51,17180,0.3239625030634752,0.0,388620,14.901390518887705,,0.27977378546445575,0.0,360615,2.69,391712,1252,47704,107.76589992096834,0.006473349994873107,56715,25,14524,8,16101,CT,2519,347032,286310,20191231,10.908295843796171,20543,1532,84,449718,15382,360615,14661,MILFORD,15.864405552421266,0,THE MILFORD BANK,1658,2304,402014,47704,16101_20191231,PB,False,,2019-12-31,4,0.09731153723500131,8.427259768572865,14661,5.820166732830488,1.0776589992096834,0.15727299197204775,0.0,0.9623337908850159,0.007893554448166,,,,,,,,,,,,,,,,,-0.4223618701483162,False,False,-0.03979284754348811,-0.03186487873679622,-0.36415658202552725,-0.023270540278005458,0.09239928322390312
Prosperity Bancshares,2020,0,3.5179130225467383,15.405626461091476,349765,4331,SI,1040.41,1250,17021,0.3751039928384815,0.0,406755,15.405626461091476,,0.22990968317768207,0.0,420366,2.24,411086,1086,48983,96.76210730649007,0.0026998463051130673,70612,25,37501,8,16101,CT,1588,413108,322269,20201231,10.362786840149614,12490,1071,81,482224,15322,420366,15433,MILFORD,16.656595435596003,0,THE MILFORD BANK,436,2210,433241,48983,16101_20201231,PB,False,,2020-12-31,4,0.11898202994533336,8.844721638119347,15433,9.718513853904282,0.9676210730649006,0.16797742919265593,0.0,0.982734093623176,0.010535508385106767,,,,,,,,,,,,,,,,,-0.4223618701483162,False,False,0.2226919163551917,0.0495370833474591,0.6697999043711129,-0.1021082979175052,0.06806278106867003
Prosperity Bancshares,2021,0,3.3517758373072084,15.43043423403862,385455,4203,SI,2109.0,-120,16974,0.4459665336237614,0.0,392912,15.43043423403862,,0.40574093604761,0.0,478333,4.23,397115,2109,50660,82.14193877487023,0.0019827196072629,92888,25,24589,8,16101,CT,656,467465,358561,20211231,9.640471354300338,99559,2619,80,542721,16163,478333,16318,MILFORD,16.68040855968334,0,THE MILFORD BANK,283,2344,492061,50660,16101_20211231,PB,False,,2021-12-31,4,0.25959530285386956,9.713008290564549,16318,24.875,0.8214193877487023,0.19419107609134223,0.0,0.9772794266755587,0.010583835916548103,,,,,,,,,,,,,,,,,-0.4223618701483162,False,False,1.1818026047558727,0.09817003722344686,1.559547722413011,-0.15109394512576135,0.15605457843161452
Prosperity Bancshares,2022,0,3.289681559127802,15.321032276520716,411278,4214,SI,3111.0,20,18062,0.5140217164585247,0.0,412889,15.321032276520716,,0.5545507924675211,0.0,503886,7.02,417103,3111,41458,81.94095489852864,0.0022163011411488317,92628,0,19666,8,16101,CT,675,502763,352379,20221231,9.854166334945058,100870,3559,76,559839,16915,503886,17387,MILFORD,16.507677157773706,0,THE MILFORD BANK,1388,3107,518381,41458,16101_20221231,PB,False,,2022-12-31,4,0.23921283782442854,12.503762844324376,17387,25.758518518518517,0.8194095489852864,0.1838272942689418,0.0,0.9977713212909269,0.010103020117333128,,,,,,,,,,,,,,,,,-0.4223618701483162,False,False,-0.07851630906016294,0.2873213396173906,0.03551833240275437,-0.0024467875891319713,-0.053368991155523515
Prosperity Bancshares,2023,0,3.3170274821352916,14.746527262207703,423727,4145,SI,1970.0,-150,21680,0.20947358280479525,0.0,442212,14.746527262207703,,0.3442713767185171,0.0,505474,4.6,446357,1970,45537,87.48461839778109,0.0009271217412829696,81853,0,15581,7,16101,CT,3845,483473,363185,20231231,9.622931183395673,100184,2448,78,586383,18200,505474,17835,MILFORD,15.83327786510468,0,THE MILFORD BANK,1303,2663,540846,45537,16101_20231231,PB,False,,2023-12-31,4,0.22902265991920454,11.877067000461164,17835,4.638491547464239,0.8748461839778109,0.16193315581019005,0.0,0.9564745169880152,0.00928628877781686,,,,,,,,,,,,,,,,,-0.4223618701483162,False,False,-0.04259879192898142,-0.05012057983390794,-0.8199239779985988,0.06765436778369782,-0.1191016739153018
Regions Financial,2018,53840,3.5820699552315385,11.59270035135966,63930455,839594,SM,1732395.6,229000,4321604,0.8784180432653705,0.0,82616342,11.59270035135966,0.0,1.4058151609614022,,96461044,10.93,83455936,1736099,15434876,85.64736454645877,0.397190560424343,34833217,0,3467026,1465,12368,AL,478939,94044559,59462506,20181231,10.118495911835684,24619079,2177828,19906,124716588,3448198,96461044,3842665,BIRMINGHAM,12.918997358342803,227705,REGIONS BANK,450196,2012361,109281712,15434876,12368_20181231,RF,False,,2018-12-31,4,0.2911652604547801,7.080180754286591,3842665,8.023286890397316,0.8564736454645877,0.36111175616137847,0.001825779582744839,0.9749485916822547,0.010060326925097335,2018-02-26,2018.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.6073027894216773,True,True,,,,,
Regions Financial,2019,108000,3.5303438041360677,11.582601437866343,64784000,869000,SM,1794480.0,387000,4582000,0.8899521531100478,0.0,82731000,11.582601437866343,0.0,1.4102074955133914,,99836000,11.0,83600000,1785000,16421000,82.86690171881887,0.42700591922761755,37696000,0,4460000,1439,12368,AL,699000,98071000,63387000,20191231,10.242302756833373,24264000,2263000,19496,125641000,3342000,99836000,3883000,BIRMINGHAM,12.91898249141643,224000,REGIONS BANK,361000,2109000,109220000,16421000,12368_20191231,RF,False,,2019-12-31,4,0.28771184742978484,6.651239266792522,3883000,5.555078683834049,0.8286690171881886,0.37757922993709686,0.0017828575067056136,0.982321006450579,0.010394736842105264,2019-02-22,2019.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.6073027894216773,True,True,-0.01186066297744881,-0.060583409150165135,-0.3076305559405268,-0.03246407922022709,0.04560215361241027
Regions Financial,2020,854000,3.2679362711352016,12.168398934373945,76253000,2167000,SM,1171720.0,1330000,4253000,1.1151392776834472,0.0,84997000,12.168398934373945,0.0,0.8552992464705373,,124229000,6.7,87164000,1185000,18354000,68.41961216785131,0.5809335784146867,50631000,0,18037000,1380,12368,AL,275000,123522000,71215000,20201231,9.300991618209064,28536000,1409000,19333,146476000,3453000,124229000,3978000,BIRMINGHAM,13.885970507673258,221000,REGIONS BANK,338000,2214000,128122000,18354000,12368_20201231,RF,False,,2020-12-31,4,0.37489636075312527,6.980603683120846,3978000,14.465454545454545,0.6841961216785131,0.4075618414379895,0.0015087795952920615,0.9943088972784132,0.02486118122160525,2020-02-21,2020.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.6073027894216773,True,True,0.30302719231823616,0.04951925545254898,1.604005337953316,-0.17434330536442166,0.07940747033645801
Regions Financial,2021,13000,2.895619466129255,11.045116974852398,87762000,1479000,SM,2604620.0,-524000,4079000,0.7355757316331358,0.0,87295000,11.045116974852398,0.0,1.6998026621165718,,141129000,14.45,88774000,2622000,17700000,61.85475699537303,0.23631898429173812,56234000,0,29782000,1312,12368,AL,99000,138703000,80728000,20211231,8.09093384860785,29647000,3319000,19539,162193000,3548000,141129000,3980000,BIRMINGHAM,12.379064024147363,189000,REGIONS BANK,287000,2363000,144493000,17700000,12368_20211231,RF,False,,2021-12-31,4,0.42109701053645954,8.163446327683616,3980000,40.2020202020202,0.6185475699537303,0.3984581482190053,0.0011652784028903837,0.9828100532137265,0.016660283416315588,2021-02-24,2021.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.6073027894216773,True,True,0.12323579159456832,0.16944704186872728,1.7791743478017987,-0.09594990331679987,-0.022336961642100417
Regions Financial,2022,16000,3.4634191477398093,10.773500490465823,87273000,1464000,SM,2414970.0,271000,5097000,0.7303768991340257,0.0,95883000,10.773500490465823,0.0,1.4952817924792539,,133792000,14.83,97347000,2381000,15134000,71.66571992346329,0.2824258122158292,49661000,0,12071000,1297,12368,AL,231000,131766000,80421000,20221231,8.79767114723351,29057000,3089000,19971,154203000,3887000,133792000,4866000,BIRMINGHAM,12.099751975819636,208000,REGIONS BANK,331000,2381000,139065000,15138000,12368_20221231,RF,False,,2022-12-31,4,0.3074025352786415,9.188912382714419,4866000,21.064935064935064,0.7166571992346329,0.371180638603205,0.0013488712930358035,0.9848570916048792,0.015038984252211162,2022-02-24,2022.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.6073027894216773,True,True,-0.269995921160723,0.12561680617085402,-0.47602297200287147,0.1586129087666477,-0.06845765292471251
Regions Financial,2023,17000,4.0935945250241845,11.215754103953602,85628000,1576000,SM,2232000.0,553000,6886000,1.0256981430104697,0.0,97186000,11.215754103953602,0.0,1.4645531155039002,,130154000,14.61,98762000,2244000,16336000,74.67000630022896,0.401971584557811,48150000,0,7735000,1282,12368,AL,1444000,125172000,85445000,20231231,9.436708100241658,29462000,2807000,19997,151314000,4238000,130154000,5442000,BIRMINGHAM,12.73990970905369,205000,REGIONS BANK,377000,2156000,134914000,16400000,12368_20231231,RF,False,,2023-12-31,4,0.28579221537563193,8.258692458374142,5442000,3.768698060941828,0.7467000630022896,0.3699463712217834,0.001354798630662067,0.9617222674677689,0.015957554525019745,2023-02-24,2023.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.6073027894216773,True,True,-0.07029974519703008,-0.10123286473926396,-0.8210913990798269,0.041920828814308475,-0.003325247205959503
Signature Bank,2018,0,3.0167513878486103,12.111292113139296,6675916,230005,NM,501290.09,162524,1723291,0.3181901631583807,0.0,36678427,12.111292113139296,,1.1179818768541043,0.0,36382379,12.13,36908432,505342,4407139,100.8137125942204,0.3687990741641082,29880514,0,432784,33,57053,NY,410010,34552078,24340767,20181231,9.700320242494739,9032345,668353,1415,47364816,492873,36382379,1313281,NEW YORK,13.413045892143138,8755,SIGNATURE BANK,62766,10469,42957677,4407139,57053_20181231,SBNY,True,2023-03-12,2018-12-31,4,0.260156956750959,9.747293425508023,1313281,3.2030462671642157,1.008137125942204,0.8212908232306634,0.00018484184547449737,0.9496926520390544,0.006231773812553186,,,,,,,,,,,,,,,,,,False,True,,,,,
Signature Bank,2019,6503,2.839450534656141,11.618943283043699,7280305,249989,NM,584511.48,22636,1932346,0.15135703824567867,0.0,39150227,11.618943283043699,,1.2025566847717954,0.0,40386151,12.73,39400216,588926,4769823,96.93973312782394,0.006966176204257617,33291628,0,929294,33,57053,NY,600202,38204533,27354179,20191231,9.598228956064943,9063234,782048,1493,50621162,535407,40386151,1332144,NEW YORK,13.319073431063732,2300,SIGNATURE BANK,31447,7947,45851339,4769823,57053_20191231,SBNY,True,2023-03-12,2019-12-31,4,0.24742461840446245,9.612796743191518,1332144,2.219492770767175,0.9693973312782395,0.824332776847192,4.543554334054995e-05,0.9459810369153525,0.006344863693133053,,,,,,,,,,,,,,,,,,False,True,-0.04894098741585784,-0.01379836190880801,-0.30706815149061817,-0.03842710844296937,0.0037038689955923854
Signature Bank,2020,0,2.900414616928447,11.201745995819994,7841315,508299,NM,518717.84,248094,1966196,0.2556820091509704,0.0,48732162,9.873974002509458,,0.8756528126216804,0.0,63322534,10.48,49240461,528359,5826909,76.95864161089952,0.06346524011703326,55896521,0,12447947,37,57053,NY,412611,61698193,44511727,20201231,8.547889761891682,10957463,719988,1660,73888344,619735,63322534,1553585,NEW YORK,13.535154511287157,5727,SIGNATURE BANK,234978,34232,68061436,5826909,57053_20201231,SBNY,True,2023-03-12,2020-12-31,4,0.36962213167274705,11.68053868697795,1553585,3.765253471187147,0.7695864161089953,0.8827271662880706,7.750884226069541e-05,0.974348136478556,0.010322791250878012,,,,,,,,,,,,,,,,,,False,True,0.4938777477208416,0.21510305471203872,0.6964477293096452,-0.2061186973826049,0.07083836901914586
Signature Bank,2021,72363,2.1333780897031107,10.513674037976688,8874792,474389,NM,908965.74,50042,2191342,0.35783535221278573,0.0,64775173,9.597629950180151,,0.9512073518931302,0.0,106153818,13.18,65249562,918441,7840618,61.020106690839896,0.15015160724226947,97642322,0,29817539,37,57053,NY,309902,104737265,61719575,20211231,7.26922328278158,21918467,1235780,1880,118445427,703694,106153818,1881440,NEW YORK,11.756135627399388,15190,SIGNATURE BANK,97473,108076,110604809,7840618,57053_20211231,SBNY,True,2023-03-12,2021-12-31,4,0.4873683017223177,14.106644272173444,1881440,6.071080535136915,0.6102010669083989,0.9198192193143726,0.0001282447147579619,0.9866556566057756,0.007270378305374678,,,,,,,,,,,,,,,,,,False,True,0.3185582246298493,0.2077049398329751,0.6123962388175592,-0.20710520074723204,0.04201983856719482
Signature Bank,2022,60439,2.240050640516238,11.202379499976919,9520017,489862,NM,1333249.1,78770,3551682,0.31869477705020993,0.0,74388993,10.4137124165399,,1.1504625478122283,0.0,88612911,16.82,74878855,1337049,8013101,83.94825557643625,0.09292875923113715,79458961,0,6063510,40,57053,NY,1015192,83728789,57009769,20221231,8.786697754905383,26152793,1750594,2263,110363650,862375,88612911,2536490,NEW YORK,12.315872429961782,54674,SIGNATURE BANK,96386,155249,102350549,8013101,57053_20221231,SBNY,True,2023-03-12,2022-12-31,4,0.3635621788793283,12.772901402340992,2536490,2.4985322973388286,0.8394825557643626,0.8966973334167975,0.0004953986208321309,0.9448825013772542,0.006542060505599344,,,,,,,,,,,,,,,,,,False,True,-0.2540299038847402,-0.09454713992209851,-0.5884534420391309,0.37574744013088157,-0.025137424193865
Silicon Valley Bank,2018,104134,3.687054789765613,12.410195525392478,5910503,280903,SM,934187.68,84291,1969360,0.33914196627318244,0.0,28057377,12.410195525392478,4735285.0,1.7141985246062375,,45256654,22.72,28338280,933641,4554813,56.12380227940349,0.21800652523323813,39549780,115272,3408468,6,24735,CA,43884,45239580,6789042,20181231,8.103595548609906,23077746,1271087,2818,56139644,1111586,49991939,1925476,SANTA CLARA,13.315988071500815,1964,SILICON VALLEY BANK,138032,541488,51584831,4554813,24735_20181231,SIVB,True,2023-03-10,2018-12-31,4,0.5321155076621453,11.325345519124495,1925476,43.8764925713244,0.5612380227940349,0.7911231448734165,3.498419049468857e-05,0.9049374940227863,0.009912492924764664,2018-02-28,2018.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,False,True,,,,,
Silicon Valley Bank,2019,167341,3.5307533970809213,11.12169412039643,6041321,304803,SM,1039702.95,94062,2305949,0.3108149815397325,0.0,32844500,11.12169412039643,6348604.0,1.6483889332453543,,56595148,21.47,33149303,1036618,5034095,52.18071525192842,0.23769890007237887,51103781,281123,6178789,6,24735,CA,181263,56569328,16322389,20191231,7.29631063463619,27752756,1425534,3140,69942929,1266253,62943752,2124686,SANTA CLARA,11.958635706364747,365,SILICON VALLEY BANK,77771,661163,64908834,5034095,24735_20191231,SIVB,True,2023-03-10,2019-12-31,4,0.5435435116737242,12.893843679946444,2124686,11.721564798111032,0.5218071525192842,0.8118960083599719,5.218540390265898e-06,0.8987282486751028,0.009194853961182834,2019-02-28,2019.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,False,True,0.021476547567252702,0.13849450846098366,-0.7328509160330721,-0.07025694745065614,0.02625743365134281
Silicon Valley Bank,2020,284526,2.6072179988050173,10.7010759238799,6206736,447765,SM,771977.11,189673,2239556,0.23072629558667013,0.0,44733041,10.7010759238799,8425853.0,0.9451711981217444,,94768254,13.94,45180806,826243,7068964,43.34844527507758,0.19505750929594085,88561518,213325,16969801,5,24735,CA,63337,94722320,29701301,20201231,6.433376528460485,47435138,1057753,3763,113839098,1560022,103194107,2176219,SANTA CLARA,11.493333498515703,0,SILICON VALLEY BANK,51882,631229,106770134,7068964,24735_20201231,SIVB,True,2023-03-10,2020-12-31,4,0.6261817256677263,15.104070978434747,2176219,34.35936340527654,0.4334844527507758,0.8582032499200754,0.0,0.9179043528134799,0.00991051376994027,2020-02-28,2020.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,False,True,0.15203606007463089,0.17141725565711852,1.931294924958625,-0.1692631067667174,0.057035927117863316
Silicon Valley Bank,2021,141000,2.0542191598409194,14.887897855702853,9361000,423000,SM,1257660.0,123000,3288000,0.12674462466993588,0.0,65852000,14.887897855702853,16053000.0,0.7965936767908325,,175378000,11.88,66275000,1294000,14795000,34.39986209130183,0.20821983970079555,166017000,599000,13125000,22,24735,CA,62000,175096000,53693000,20211231,7.242916584109372,125288000,1686000,6203,208581000,2213000,191431000,3226000,SANTA CLARA,15.404117539251022,0,SILICON VALLEY BANK,72000,796000,193786000,14795000,24735_20211231,SIVB,True,2023-03-10,2021-12-31,4,0.7261728769112631,13.098073673538357,3226000,52.03225806451613,0.34399862091301825,0.8672419827509651,0.0,0.9146689930053126,0.0063824971708789134,2021-03-01,2021.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,False,True,0.15968391785453595,-0.1328116974397504,0.5143545429169849,-0.20643377465997803,0.01053215870684654
Silicon Valley Bank,2022,127000,2.2338375711597145,15.263918951688957,9990000,636000,SM,2004250.0,420000,5681000,0.18720790852402053,0.0,73613000,15.263918951688957,13899000.0,0.9569929993881674,,161479000,13.43,74249000,2024000,15456000,41.97390778774989,0.1007749737417322,151592000,707000,12511000,18,24735,CA,1097000,160075000,82085000,20221231,7.962574261136828,117297000,2702000,7095,209026000,2729000,175378000,4584000,SANTA CLARA,16.050691120072567,6000,SILICON VALLEY BANK,107000,1267000,193570000,15456000,24735_20221231,SIVB,True,2023-03-10,2022-12-31,4,0.7441925441047338,12.523938923395445,4584000,4.178669097538742,0.41973907787749887,0.8643729544184562,2.8704563068709156e-05,0.9127427613497702,0.008565771929588278,2022-03-01,2022.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,False,True,0.02481456932144921,-0.04383352578805688,-0.9196907984973955,0.2201766296721055,-0.003308221222648955
Synovus Financial,2018,0,3.6050089967276753,14.744635368951057,461222,3034,NM,5694.0,337,23606,0.850509539498889,0.0,414598,14.744635368951057,,0.8980574487956459,0.0,521770,9.22,417632,5479,65909,79.45991528834544,0.059591204338239674,60969,729,19017,16,7614,PA,3635,513401,395665,20181231,9.768871796305831,141878,5382,152,623980,19232,521770,19971,MIFFLINTOWN,15.497905789059455,329,THE JUNIATA VALLEY BANK,5525,4980,558071,65909,7614_20181231,SNV,False,,2018-12-31,4,0.30976100580715643,8.467295816959748,19971,5.494085281980743,0.7945991528834544,0.11685033635509899,0.000527260489118241,0.983960365678364,0.007264768983219676,,,,,,,,,,,,,,,,,,False,False,,,,,
Synovus Financial,2019,0,3.531430219927567,15.136565996871616,465537,2961,NM,5946.0,-573,25567,0.817044858833221,0.0,397629,15.136565996871616,,0.9118767597250171,0.0,532017,8.48,400590,5921,72353,74.73990492785005,-0.12219125081318277,67094,0,14950,16,7614,PA,4708,525094,397234,20191231,9.603962512482097,210629,5968,154,669402,20438,532017,20859,MIFFLINTOWN,15.8491156298881,384,THE JUNIATA VALLEY BANK,3637,4974,597049,72353,7614_20191231,SNV,False,,2019-12-31,4,0.4240071275917875,8.251890039113789,20859,4.430543755310111,0.7473990492785005,0.12611251144230354,0.0005736463291116548,0.9869872579259685,0.00739159739384408,2019-02-28,2019.0,0.0,6495.0,,,,,0.0,72.60726072607261,0.0,-0.035499999999999976,0.154,909.0,,,,False,False,0.3688202183064826,-0.025439736900948584,-0.19357936254808217,-0.05940115016945757,0.07926528391888854
Synovus Financial,2020,0,2.9757774660577225,0.0,537047,4094,NM,4887.0,721,24237,0.1268155803350676,0.0,418567,0.0,,0.775346036079091,0.0,623011,7.6,422661,5701,75441,67.184528042041,-0.10026209289818289,86429,10000,32356,16,7614,PA,4037,610036,454751,20201231,8.511436475271573,286570,4870,145,792722,19128,623011,20200,MIFFLINTOWN,0.0,114,THE JUNIATA VALLEY BANK,924,4519,717281,75441,7614_20201231,SNV,False,,2020-12-31,4,0.5279617855864503,9.507840564149468,20200,5.003715630418628,0.6718452804204099,0.13872788762959243,0.00014380829597261083,0.9791737224543386,0.009686249736786692,2020-03-02,2020.0,0.0,100000.0,,,,,0.0,39.97348359297315,0.9280742459396751,0.60561,0.05575,15085.0,,14.396458814472672,,False,False,0.24517195874769615,0.15220155856203843,0.12936829128965432,-0.10108892823857107,0.10003270922933316
Synovus Financial,2021,0,2.8113365045152774,11.062777662854497,603975,3508,NM,6549.04,-769,24510,0.05402782193768632,0.0,414795,11.062777662854497,,0.8139664948675369,0.0,708532,9.16,418303,6622,70266,58.542874563181336,-0.04314157414409946,104951,0,14261,16,7614,PA,3218,665482,524648,20211231,6.985776648723157,335633,6856,137,809566,20250,708532,21292,MIFFLINTOWN,11.062777662854497,85,THE JUNIATA VALLEY BANK,1001,5045,739300,70266,7614_20211231,SNV,False,,2021-12-31,4,0.493829495350951,10.52144707255287,21292,6.616532007458049,0.5854287456318134,0.14812457306092033,0.00010499452793225011,0.9392405706446568,0.008386265458292195,2021-03-01,2021.0,0.0,100000.0,,,,,0.0,35.61881849772789,0.9355787222667735,0.57119,0.0526,14964.0,,0.0,,False,False,-0.0646491681165633,0.10660743641677528,0.32232374822317533,-0.12862564835540868,0.06773465373031073
Synovus Financial,2022,0,3.1952763496229197,12.291943438137464,584629,4027,NM,9798.47,455,27512,0.03673799616934152,0.0,480485,12.291943438137464,,1.0327257461483363,0.0,711571,17.46,484512,8423,35961,67.52453374294343,-0.014421566731969324,127275,0,10999,15,7614,PA,3422,699083,512381,20221231,8.479200710566735,283285,10578,139,829946,19831,711571,24090,MIFFLINTOWN,13.008125743614915,39,THE JUNIATA VALLEY BANK,457,6774,793985,35961,7614_20221231,SNV,False,,2022-12-31,4,0.41356941190689334,22.079057868246156,24090,7.039742840444185,0.6752453374294343,0.17886479353430648,4.699100905360108e-05,0.982450099849488,0.008311455650221254,2022-02-25,2022.0,0.0,100000.0,,,,,0.0,34.891508170372354,0.9375837128315028,0.68967,0.05135000000000001,14932.0,,0.0,,False,False,-0.16252590053783444,1.0984811039769844,0.06396263669685265,0.15342019411890684,0.20752951274832276
Synovus Financial,2023,0,2.9073185811124813,11.722588796855257,618960,5677,NM,6653.43,500,33136,0.9425307483526648,0.0,519717,11.722588796855257,,0.7860993380389965,0.0,749195,17.91,525394,6663,40368,69.37005719472234,-0.007745105788215445,131632,0,28930,15,7614,PA,10489,717033,552018,20231231,8.171294767918958,268402,7646,138,870922,19813,749195,22647,MIFFLINTOWN,12.682824517218108,0,THE JUNIATA VALLEY BANK,598,5312,830554,40368,7614_20231231,SNV,False,,2023-12-31,4,0.3968686390058663,20.5745640110979,22647,2.15911907712842,0.6937005719472233,0.17569791576291888,0.0,0.9570712564819573,0.010805224269786104,2023-02-24,2023.0,0.0,100000.0,,,,,0.0,33.304353641409755,0.9362669698388283,0.6741249999999999,0.054200000000000005,14953.0,,0.0,,False,False,-0.040382031214597935,-0.06814121626593517,-0.6932957458724178,0.02733115431503097,-0.017705428266855616
Truist Financial,2018,152000,3.3310707727530966,11.183778783472762,97050000,1286000,NM,3252200.0,314000,7392000,0.6295617281815351,0.0,143259000,11.183778783472762,0.0,1.4929053517401374,,168539000,11.58,144545000,3233000,28014000,85.00050433430837,0.17323675267002905,74738000,0,3611000,1879,9846,NC,1130000,161196000,115352000,20181231,9.343550081161082,45833000,4045000,33401,219071000,6271000,168539000,6262000,WINSTON SALEM,13.170698145290494,463000,BRANCH BANKING AND TRUST COMPANY,733000,4368000,191001000,28070000,9846_20181231,TFC,False,,2018-12-31,4,0.29336830051204765,6.818055258085243,6262000,5.541592920353982,0.8500050433430838,0.4434463239962264,0.0021134700622172722,0.9564314491008016,0.008896883323532464,,,,,,,,,,,,,,,,,-0.5911311141818043,False,False,,,,,
